source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2018-11-09,Presidential Proclamation Addressing Mass Migration Through the Southern Border of the United States,34451,28890,394,4879,107,22,159,3544,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541866670%3A04611686018427387904%3A09223372036854775523%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541866670%3A04611686018427387904%3A09223372036854775523%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-09,"Two years ago today, the Silent Majority made their voice heard. Today, our MOVEMENT continues.  Together, we are rebuilding our nation, renewing the American dream, and making America greater than ever before!",48997,39342,765,8722,59,18,91,5204,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541866670%3A04611686018427387904%3A09223372036854775523%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541866670%3A04611686018427387904%3A09223372036854775523%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-09,"Our great country is booming like never before. Hopefully, we can all work together next year to continue delivering for the American people on economic growth, infrastructure, trade, and so much more.",23367,19243,504,3489,44,15,72,3463,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541866670%3A04611686018427387904%3A09223372036854775523%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541866670%3A04611686018427387904%3A09223372036854775523%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-09,"llegal aliens will no longer get a free pass into our country by lodging meritless claims in seeking asylum. Instead, migrants seeking asylum will have to present themselves lawfully at a port of entry.",41452,33928,396,6865,60,22,181,6146,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541866670%3A04611686018427387904%3A09223372036854775523%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541866670%3A04611686018427387904%3A09223372036854775523%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-08,"I have been fully briefed on the terrible shooting in California. Law Enforcement and First Responders, together with the FBI, are on scene. 13 people, at this time, have been reported dead. Likewise, the shooter is dead, along with the first police officer to enter the bar. Great bravery shown by police. California Highway Patrol was on scene within 3 minutes, with first officer to enter shot numerous times. That Sheriff’s Sergeant died in the hospital. God bless all of the victims and families of the victims. Thank you to Law Enforcement.",86770,49119,128,6545,405,30.150,423,5661,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-08,"Now is the time for members of both parties to join together, put partisanship aside, and keep the American economic miracle going STRONG.",32482,27735,767,3853,58,15,54,4094,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-08,"Presidential Proclamation Honoring the Victims of the Tragedy in Thousand Oaks, California",17445,12729,43,1458,44,3114,57,1632,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-06,"Democrats have been trying to divide the Republican Party, but the truth is we are UNITED like never before! We must show them by getting out to VOTE NOW!",24701,21136,546,2918,34,14,53,2366,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-07,Discussing our success in the midterms!Watch LIVE as President Trump hosts a press conference.,25295,19725,815,4554,70,23,108,3792,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-08,"This election marked the largest Senate gains for a President’s party in a first midterm election since at least President Kennedy’s in 1962. We did this despite a large fundraising disadvantage driven by Democrats’ wealthy donors and special interests, and very hostile media coverage!",30004,24782,611,4424,100,8,79,3507,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-08,"President Donald J. Trump’s schedule for Thursday, November 8th: · Meet and greet with Supreme Court Justices · Investiture of the Honorable Brett Kavanaugh · Meeting with the Secretary of State",17146,14407,267,2369,28,17,58,2313,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-07,"To any of the pundits or talking heads that do not give us proper credit for this great Midterm Election, just remember two words - FAKE NEWS!",55500,45523,2807,6890,97,26,157,8063,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-08,"The ""blue wave"" was a myth. We defied HISTORY by expanding our Senate Majority and significantly beating expectations in the House. Now, onto 2020!",25619,21047,820,3612,39,14,87,3115,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541726100%3A04611686018427387904%3A09223372036854775518%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-11-02,I love our country and I’m fighting for our country. We have to take care of AMERICA first!,42639,34409,405,7684,56,10,75,3751,https://mbasic.facebook.com/DonaldTrump?v=timeline&timecutoff=1541538600&sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-11-05,"I need strong leaders in Congress like Mike Bishop who will help fulfill my America First agenda, NOT liberal politicians who are funded by Nancy Pelosi! Michigan must VOTE BISHOP tomorrow!",7899,6671,174,998,21,2,33,1136,https://mbasic.facebook.com/DonaldTrump?v=timeline&timecutoff=1541538600&sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-11-05,LATINOS POR TRUMP VOTEN REPUBLICANO Senior Advisory John Pence and RNC Hispanic Spokesperson Yali Nunez discuss why Latinos support President Trump and plan to vote REPUBLICAN on Tuesday. Discuten la importancia del apoyo al presidente y el voto republicano para este Martes. En Español with English subtitles,12402,10170,473,1673,40,6,40,1668,https://mbasic.facebook.com/DonaldTrump?v=timeline&timecutoff=1541538600&sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-11-06,"Let's WIN, WIN, WIN!",80402,65507,1929,12.657,113,40,156,8413,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1549007999_0_36_timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541684921%3A04611686018427387904%3A09223372036854775513%3A04611686018427387904&timeend=1549007999&timestart=0&tm=AQBhYVqeYFQ_iXaC&refid=17
Donald J. Trump,2018-10-31,"I’m very proud that my administration is filled with so many women of such incredible talent, including my daughter Ivanka. Together, we’re making great progress to ensure that America is a place where women can work, succeed, and thrive like never before!",20389,16889,430,2971,29,8,62,1694,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-11-01,"With 6 days to go until the midterms, it's DECISION TIME. We brought in Diamond And Silk to break down what both parties have to offer so you can make the RIGHT choice on Election Day!",12410,10213,336,1785,22,5,49,1699,https://mbasic.facebook.com/DonaldTrump?v=timeline&timecutoff=1541538600&sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-26,Don’t be complacent. There’s no reason to lose when we have the greatest economy in the history of our country. GO VOTE! vote.donaldjtrump.com,16448,13740,316,2290,28,8,66,2521,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-25,Don't forget – Republicans gave you the BIGGEST tax cut in the history of our country!,24859,21228,535,2835,53,41,167,4038,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-16,"They say the party that holds the White House doesn’t do well in the midterms, but we can prove history wrong if EVERY Republican gets out and votes just like we did when we WON in 2016! Do not be complacent! vote.donaldjtrump.com",19592,16718,327,2437,33,9,68,4836,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-13,"When you look at the unemployment numbers, the poverty levels, the median income, you see communities being lifted up all across America. Kanye sees it! Dr. Darrell Scott sees it! Wake up America!",25185,21345,441,3291,53,8,47,2283,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-24,A vote for Ross Spano in FL-15 is a vote for more jobs and bigger paychecks for Florida families! It’s also a vote for a leader who will stand up for our AMERICA FIRST agenda! Vote Spano on Nov. 6th!,8310,7088,180,974,10,8,50,1257,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001541093220%3A04611686018427387904%3A09223372036854775803%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-12,I will be visiting both Florida and Georgia early next week. We are working very hard on every area and every state that was hit – we are with you!,17834,14755,75,2850,28,27,99,1513,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-10,Federal resources are on the ground. We are absolutely ready.,18112,15407,75,2033,75,487,35,1672,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-04,"Join me LIVE in Rochester, MN! Great crowd for a #MAGA rally!",74183,48225,1058,23.912,207,101,680,55.075,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-11-06,"We've come so far. Huge economic gains, lowest unemployment in nearly 50 years, and more Americans working than ever before in our HISTORY. If the radical Democrats take power, they will take a giant wrecking ball to the economy and the future of our country!",19126,15987,375,2663,44,7,50,2122,https://mbasic.facebook.com/DonaldTrump?v=timeline&timecutoff=1541538600&sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-13,"Join me LIVE in Richmond, KY! Great crowd for a #MAGA rally!",63591,41309,790,20.663,207,89,533,46.551,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-09-21,Cindy Hyde-Smith has voted for our agenda in the Senate 100% of the time. She has my complete and total endorsement! We need Cindy to WIN in Mississippi! vote.donaldjtrump.com,13767,11813,228,1618,24,11,73,1380,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-09-25,REMEMBER THE MIDTERMS! vote.donaldjtrump.com,23096,19552,403,3063,22,7,49,2796,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-15,Will be leaving for Florida and Georgia with First Lady Melania Trump to tour the hurricane damage. Everyone is working hard – we will pull through!,19188,15951,161,2996,32,14,34,1908,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539733500%3A04611686018427387904%3A09223372036854775798%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-02,"Democrats have been trying to stop Brett Kavanaugh since before he was even announced. They only know how to obstruct, destroy, and delay!",23721,20364,373,2371,66,214,333,3059,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-10-02,"Join me LIVE in Southaven, MS! Great crowd for a #MAGA rally!",77006,48914,1260,25.741,290,148,653,65.523,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001539209214%3A04611686018427387904%3A09223372036854775793%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-09-18,Thank you to our great U.S. Coast Guard for doing such a tremendous job - thousands of lives being saved!,29023,25286,69,2955,657,41,15,1391,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-09-13,My administration is in close coordination with state and local authorities regarding the incoming hurricane. We are ready to help all Americans affected by this crisis and will stay as long as it takes to get the job done!,11664,10001,263,1326,21,15,38,1457,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-09-17,We’re doing everything we can to support response efforts following Hurricane Florence. We will finish strong!,7816,6650,190,930,21,9,16,1005,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-09-20,Steel is BACK in a VERY BIG way. Billions of dollars are being spent on new plants all over the country!,32695,28209,550,3776,88,11,61,2909,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-08-22,We have almost 400 people in our administration that have been waiting over a year to get approved. This has never happened before in the history of our country. TOTAL DISGRACE!,23984,17780,576,1218,617,641,3152,4445,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-08-24,"While we're busy making America great again, Democrats are working overtime to bring America down. They are NO match for my great supporters!",25077,20740,939,3166,58,51,123,3587,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-08-10,RED WAVE!,34770,28121,804,5671,85,13,76,3331,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-08-25,Watch this week’s REAL news to learn how I am fighting for you like no president ever has before!,23415,19107,947,3171,46,22,122,3942,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-08-31,Our MOVEMENT to Make America Great Again continues!🇺🇸,56038,44912,1662,9153,90,45,176,5746,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001536602403%3A04611686018427387904%3A09223372036854775783%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-08-08,"We’re taking back our wealth, we’re taking back our jobs, and our companies are coming back, because this is where the action is!",43201,36901,653,5428,73,14,132,3660,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-07-24,"African American, Hispanic American and Asian American unemployment has reached the lowest levels ever recorded. The forgotten men and women of our country are NO LONGER FORGOTTEN!",36948,31470,627,4600,149,13,89,3860,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-07-30,"The Democrats’ strategy of all talk, no action won’t work. Corey Lewandowski and David Bossie know that WINNING means delivering RESULTS! That’s what I’m doing!",15725,13522,432,1650,39,10,72,2359,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-07-31,This is why we need BORDER SECURITY!⬇️,37495,28375,525,807,4523,827,2438,4903,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-09-10,"Economic growth is on fire! But if we don’t win in the midterms, Democrats will reverse all of the incredible progress we’ve made.  We can’t let that happen!",16368,14232,525,1480,51,24,56,2586,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001537560001%3A04611686018427387904%3A09223372036854775788%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
Donald J. Trump,2018-08-07,Forget the blue wave. There can be a RED WAVE in November – but you have to get out and vote!,22666,19324,498,2733,32,10,69,2453,https://mbasic.facebook.com/DonaldTrump?sectionLoadingID=m_timeline_loading_div_1546329599_1514793600_8_timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&unit_cursor=timeline_unit%3A1%3A00000000001533903111%3A04611686018427387904%3A09223372036854775778%3A04611686018427387904&timeend=1546329599&timestart=1514793600&tm=AQAtwd8xLUWUe-sn&refid=17
