source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
Donald J. Trump,2018-12-19,I look forward to signing the FIRST STEP Act into law!,24390,21334,170,2044,137,47,658,3958,/story.php?story_fbid=10161919782180725&id=153080620724&refid=17&_ft_=mf_story_key.10161919782180725%3Atop_level_post_id.10161919782180725%3Atl_objid.10161919782180725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161919782180725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161919782180725%2C%22publish_time%22%3A1545246107%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161919782180725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A2927013561059624392&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-18,We must finish the job that we started by being STRONG at the border.,47430,39291,728,7203,72,24,112,7630,/story.php?story_fbid=10161912971325725&id=153080620724&refid=17&_ft_=mf_story_key.10161912971325725%3Atop_level_post_id.10161912971325725%3Atl_objid.10161912971325725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161912971325725%3Apage_id.153080620724%3Aphoto_id.10161912971215725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161912971325725%2C%22publish_time%22%3A1545169260%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161912971325725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-190986621079893108&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-19,”Prison reform marks yet another WIN for President Trump”  Thank you Alveda King!,35250,31138,502,3317,90,34,169,4585,/story.php?story_fbid=10161920500575725&id=153080620724&refid=17&_ft_=mf_story_key.10161920500575725%3Atop_level_post_id.10161920500575725%3Atl_objid.10161920500575725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161920500575725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161920500575725%2C%22publish_time%22%3A1545253965%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161920500575725%2C%22share_id%22%3A0%7D%5D%7D%2C%22126134077175%22%3A%7B%22page_id%22%3A126134077175%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6595854973354770629&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-17,Never in the history of our country has the “press” been more dishonest than it is today.,47683,40989,1214,3372,230,1036,842,7006,/story.php?story_fbid=10161913178175725&id=153080620724&refid=17&_ft_=mf_story_key.10161913178175725%3Atop_level_post_id.10161913178175725%3Atl_objid.10161913178175725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161913178175725%3Apage_id.153080620724%3Aphoto_id.10161913177615725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161913178175725%2C%22publish_time%22%3A1545084196%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161913178175725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6387790624999650609&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-18,"President Donald J. Trump’s schedule for Tuesday, December 18th: · Roundtable discussion on the Federal Commission on School Safety report",10595,9028,264,1248,18,3,34,1975,/story.php?story_fbid=10161914425585725&id=153080620724&refid=17&_ft_=mf_story_key.10161914425585725%3Atop_level_post_id.10161914425585725%3Atl_objid.10161914425585725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161914425585725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161914425585725%2C%22publish_time%22%3A1545134415%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161914425585725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A5092507986469433780&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-17,"""Time magazine was always going to use its 2018 Person of the Year issue as a way of attacking President Donald Trump. That much is clear from the list of finalists...""",23017,12601,1708,293,452,830,7133,8026,/story.php?story_fbid=10161903575315725&id=153080620724&refid=17&_ft_=mf_story_key.10161903575315725%3Atop_level_post_id.10161903575315725%3Atl_objid.10161903575315725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161903575315725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161903575315725%2C%22publish_time%22%3A1545058109%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161903575315725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-1806714916650116131&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-17,"It's time for us to save billions of dollars a year and have, at the same time, far greater safety and control!",41153,34897,760,5307,56,16,117,4736,/story.php?story_fbid=10161911955510725&id=153080620724&refid=17&_ft_=mf_story_key.10161911955510725%3Atop_level_post_id.10161911955510725%3Atl_objid.10161911955510725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161911955510725%3Apage_id.153080620724%3Aphoto_id.10161911955070725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161911955510725%2C%22publish_time%22%3A1545063987%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161911955510725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A8297592629727444336&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-17,"President Donald J. Trump’s schedule for Monday, December 17th: · Lunch with the Vice President · Meeting with the Secretary of the Interior · Christmas Reception",11847,10024,288,1466,27,8,34,1983,/story.php?story_fbid=10161911367815725&id=153080620724&refid=17&_ft_=mf_story_key.10161911367815725%3Atop_level_post_id.10161911367815725%3Atl_objid.10161911367815725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161911367815725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161911367815725%2C%22publish_time%22%3A1545051092%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161911367815725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A443749583863064285&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-13,"America is a welcoming country, but we will not allow our generosity to be abused.",64646,53116,645,10.686,67,21,111,6627,/story.php?story_fbid=10161896407450725&id=153080620724&refid=17&_ft_=mf_story_key.10161896407450725%3Atop_level_post_id.10161896407450725%3Atl_objid.10161896407450725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161896407450725%3Apage_id.153080620724%3Aphoto_id.10161896146855725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161896407450725%2C%22publish_time%22%3A1544732028%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161896407450725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A5358483970079915952&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-16,"The Paris Agreement isn’t working out so well for Paris. People do not want to pay large sums of money, much to third world countries, in order to maybe protect the environment.",48999,42736,2187,3509,233,82,252,4055,/story.php?story_fbid=10161908599535725&id=153080620724&refid=17&_ft_=mf_story_key.10161908599535725%3Atop_level_post_id.10161908599535725%3Atl_objid.10161908599535725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161908599535725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161908599535725%2C%22publish_time%22%3A1544990980%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161908599535725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6020191123215530116&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-13,"With Opportunity Zones, our goal is to ensure that America’s great new prosperity is shared by ALL of our citizens.→ https://bit.ly/2EtU1jE",28738,24767,419,3411,64,17,60,2549,/story.php?story_fbid=10161895735245725&id=153080620724&refid=17&_ft_=mf_story_key.10161895735245725%3Atop_level_post_id.10161895735245725%3Atl_objid.10161895735245725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161895735245725%3Apage_id.153080620724%3Aphoto_id.10161895715135725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161895735245725%2C%22publish_time%22%3A1544721808%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161895735245725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-6688158672123828870&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-12,"The Democrats and President Obama gave Iran 150 billion dollars and got nothing, but they can’t give 5 billion dollars for NATIONAL SECURITY and a wall?",100752,79709,1179,5051,1477,1560,11.776,12.906,/story.php?story_fbid=10161891746025725&id=153080620724&refid=17&_ft_=mf_story_key.10161891746025725%3Atop_level_post_id.10161891746025725%3Atl_objid.10161891746025725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161891746025725%3Apage_id.153080620724%3Aphoto_id.10161891743705725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161891746025725%2C%22publish_time%22%3A1544634396%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161891746025725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-1664688150532886949&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-12,WALLS WORK!,68120,58113,1294,8377,217,20,99,7843,/story.php?story_fbid=10161892583610725&id=153080620724&refid=17&_ft_=mf_story_key.10161892583610725%3Atop_level_post_id.10161892583610725%3Atl_objid.10161892583610725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161892583610725%3Apage_id.153080620724%3Aphoto_id.10161892583075725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161892583610725%2C%22publish_time%22%3A1544649241%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161892583610725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-7252417552007658457&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-13,"President Donald J. Trump’s schedule for Thursday, December 13th: · Meeting with the Secretary of State · Meeting with Governors-Elect · Christmas reception",13307,11179,302,1748,31,13,34,2372,/story.php?story_fbid=10161894838760725&id=153080620724&refid=17&_ft_=mf_story_key.10161894838760725%3Atop_level_post_id.10161894838760725%3Atl_objid.10161894838760725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161894838760725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161894838760725%2C%22publish_time%22%3A1544704059%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161894838760725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-7982033096060836611&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-12,"Not only do we have drugs and crime pouring into our country, we have disease. If we don’t get our border secured, we’re putting the health of our people at risk.",98500,83705,693,4825,902,1194,7181,11.942,/story.php?story_fbid=10161888931625725&id=153080620724&refid=17&_ft_=mf_story_key.10161888931625725%3Atop_level_post_id.10161888931625725%3Atl_objid.10161888931625725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161888931625725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161888931625725%2C%22publish_time%22%3A1544628149%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161888931625725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A8686052551555588070&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-12,"President Donald J. Trump’s schedule for Wednesday, December 12th: · Signing event for an Executive Order establishing the White House Opportunity and Revitalization Council",12740,10872,324,1483,18,7,36,2148,/story.php?story_fbid=10161890952690725&id=153080620724&refid=17&_ft_=mf_story_key.10161890952690725%3Atop_level_post_id.10161890952690725%3Atl_objid.10161890952690725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161890952690725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161890952690725%2C%22publish_time%22%3A1544616877%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161890952690725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-5249071841874251427&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-11,We hope our Jewish family and friends had a truly blessed and happy Hanukkah! We will always stand with Israel and the Jewish people!,38740,31877,282,6025,72,20,464,2518,/story.php?story_fbid=10161887044855725&id=153080620724&refid=17&_ft_=mf_story_key.10161887044855725%3Atop_level_post_id.10161887044855725%3Atl_objid.10161887044855725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161887044855725%3Apage_id.153080620724%3Astory_location.4%3Astory_attachment_style.share%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161887044855725%2C%22publish_time%22%3A1544537894%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A1%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161887044855725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-8827908578380829631&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-10,The Trump Administration has accomplished more than any other U.S. Administration in its first two (not even) years of existence. All of this despite the Fake News Media!,41608,33532,1386,6503,77,17,93,4813,/story.php?story_fbid=10161883993800725&id=153080620724&refid=17&_ft_=mf_story_key.10161883993800725%3Atop_level_post_id.10161883993800725%3Atl_objid.10161883993800725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161883993800725%3Apage_id.153080620724%3Aphoto_id.10161883987195725%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161883993800725%2C%22publish_time%22%3A1544468460%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161883993800725%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A8688265345335487894&__tn__=%2AW-R#footer_action_list
Donald J. Trump,2018-12-11,"President Donald J. Trump’s schedule for Tuesday, December 11th: · Meeting with the Senate Minority Leader and the House Speaker-Designate · Signs H.R. 390, the “Iraq and Syria Genocide Relief and Accountability Act of 2018”",10957,9375,240,1255,42,11,34,1928,/story.php?story_fbid=10161886867725725&id=153080620724&refid=17&_ft_=mf_story_key.10161886867725725%3Atop_level_post_id.10161886867725725%3Atl_objid.10161886867725725%3Acontent_owner_id_new.153080620724%3Athrowback_story_fbid.10161886867725725%3Apage_id.153080620724%3Astory_location.4%3Apage_insights.%7B%22153080620724%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A153080620724%2C%22post_context%22%3A%7B%22story_fbid%22%3A10161886867725725%2C%22publish_time%22%3A1544529313%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A153080620724%2C%22actor_id%22%3A153080620724%2C%22role%22%3A1%2C%22post_id%22%3A10161886867725725%2C%22share_id%22%3A0%7D%5D%7D%2C%221220332944702810%22%3A%7B%22page_id%22%3A1220332944702810%2C%22role%22%3A16%2C%22actor_id%22%3A153080620724%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%7D%7D%3Athid.153080620724%3A306061129499414%3A2%3A0%3A1549007999%3A-3042963249996646621&__tn__=%2AW-R#footer_action_list
