source,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url
我是阿晋不是阿晉,2018-03-04,華麗登場的豚丼,642,610,1,18,13,,,11,/story.php?story_fbid=830008107207343&id=381591828715642&refid=17&_ft_=mf_story_key.830008107207343%3Atop_level_post_id.830008107207343%3Atl_objid.830008107207343%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.830008107207343%3Apage_id.381591828715642%3Aphoto_id.830008040540683%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A830008107207343%2C%22publish_time%22%3A1520140769%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A830008107207343%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-1473604079778367936&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-27,這個棉被有魔力。,795,736,53,2,4,,,11,/story.php?story_fbid=827548580786629&id=381591828715642&refid=17&_ft_=mf_story_key.827548580786629%3Atop_level_post_id.827548580786629%3Atl_objid.827548580786629%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.827548580786629%3Apage_id.381591828715642%3Aphoto_id.827548560786631%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A827548580786629%2C%22publish_time%22%3A1519719399%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A827548580786629%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-6629288297537744542&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-28,早安貓,522,498,20,4,,,,4,/story.php?story_fbid=827876090753878&id=381591828715642&refid=17&_ft_=mf_story_key.827876090753878%3Atop_level_post_id.827876090753878%3Atl_objid.827876090753878%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.827876090753878%3Apage_id.381591828715642%3Aphoto_id.827876054087215%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A827876090753878%2C%22publish_time%22%3A1519778722%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A827876090753878%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A4548481255026562167&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-28,早安,643,623,12,8,,,,21,/story.php?story_fbid=828322140709273&id=381591828715642&refid=17&_ft_=mf_story_key.828322140709273%3Atop_level_post_id.828322140709273%3Atl_objid.828322140709273%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.828322140709273%3Apage_id.381591828715642%3Aphoto_id.828322127375941%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A828322140709273%2C%22publish_time%22%3A1519857719%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A828322140709273%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A991886765811830761&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-03-01,草莓吃到飽欸。,546,525,3,9,9,,,8,/story.php?story_fbid=828449334029887&id=381591828715642&refid=17&_ft_=mf_story_key.828449334029887%3Atop_level_post_id.828449334029887%3Atl_objid.828449334029887%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.828449334029887%3Apage_id.381591828715642%3Aphoto_id.828449314029889%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A828449334029887%2C%22publish_time%22%3A1519882334%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A828449334029887%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A7743320668938764704&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-03-01,我很會拍鹿,1699,1443,229,25,2,,,28,/story.php?story_fbid=828468700694617&id=381591828715642&refid=17&_ft_=mf_story_key.828468700694617%3Atop_level_post_id.828468700694617%3Atl_objid.828468700694617%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.828468700694617%3Apage_id.381591828715642%3Aphoto_id.828468684027952%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A828468700694617%2C%22publish_time%22%3A1519885556%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A828468700694617%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-5650049727807247642&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-26,明天要去日本 本週影片移動至下週雙更  目前正在思考人生 嗯？！,504,468,28,6,2,,,5,/story.php?story_fbid=827075927500561&id=381591828715642&refid=17&_ft_=mf_story_key.827075927500561%3Atop_level_post_id.827075927500561%3Atl_objid.827075927500561%3Acontent_owner_id_new.381591828715642%3Amedia_with_effects_id.827075834167237%3Athrowback_story_fbid.827075927500561%3Apage_id.381591828715642%3Aphoto_id.827075834167237%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A827075927500561%2C%22publish_time%22%3A1519632340%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A827075927500561%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A1624427394773100540&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-23,我打麻將比賽忘記PO影片  明天要下午還是晚上發qq給你們選一下 抱歉抱歉,460,444,10,5,1,,,9,/story.php?story_fbid=825685167639637&id=381591828715642&refid=17&_ft_=mf_story_key.825685167639637%3Atop_level_post_id.825685167639637%3Atl_objid.825685167639637%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.825685167639637%3Apage_id.381591828715642%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A825685167639637%2C%22publish_time%22%3A1519402959%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A825685167639637%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-2400809581194458321&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-24,抱歉 我比賽日麻忘了排程。 今天還有日麻比賽 大家先看影片在看比賽直播吧！ 【阿晋的日常】做交通工具遇到的靠北事。https://youtu.be/Im5GTcviX0U,607,580,21,2,4,,,9,/story.php?story_fbid=825720260969461&id=381591828715642&refid=17&_ft_=mf_story_key.825720260969461%3Atop_level_post_id.825720260969461%3Atl_objid.825720260969461%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.825720260969461%3Apage_id.381591828715642%3Aphoto_id.825720240969463%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A825720260969461%2C%22publish_time%22%3A1519448437%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A825720260969461%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-5341936788560058476&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-25,除了PS4 PRO缺貨之外 衛生紙也缺貨ㄌ,575,540,29,2,4,,,8,/story.php?story_fbid=826743250867162&id=381591828715642&refid=17&_ft_=mf_story_key.826743250867162%3Atop_level_post_id.826743250867162%3Atl_objid.826743250867162%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.826743250867162%3Apage_id.381591828715642%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A826743250867162%2C%22publish_time%22%3A1519571223%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A826743250867162%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-7250698335588462745&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-24,我冠軍啦！！！！！！！！！,3110,2893,29,53,135,,,90,/story.php?story_fbid=826163897591764&id=381591828715642&refid=17&_ft_=mf_story_key.826163897591764%3Atop_level_post_id.826163897591764%3Atl_objid.826163897591764%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.826163897591764%3Apage_id.381591828715642%3Aphoto_id.826163877591766%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A826163897591764%2C%22publish_time%22%3A1519483921%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A826163897591764%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-4469824025856868889&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-22,之前直播紀錄忘了開的我 大家可以去看一下嘛quq,313,311,,2,,,,2,/story.php?story_fbid=825039227704231&id=381591828715642&refid=17&_ft_=mf_story_key.825039227704231%3Atop_level_post_id.825039227704231%3Atl_objid.825039227704231%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.825039227704231%3Apage_id.381591828715642%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A825039227704231%2C%22publish_time%22%3A1519295364%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A825039227704231%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-8145125977076914861&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-21,不想開工的寫照 辛苦了 各位開工開學的人們 我也開工拍片囉,592,551,19,22,,,,3,/story.php?story_fbid=824531557754998&id=381591828715642&refid=17&_ft_=mf_story_key.824531557754998%3Atop_level_post_id.824531557754998%3Atl_objid.824531557754998%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.824531557754998%3Apage_id.381591828715642%3Aphoto_id.824531547754999%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A824531557754998%2C%22publish_time%22%3A1519203869%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A824531557754998%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A385266405124787238&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-20,問 大家想看我拍PTCG(神奇寶貝對戰卡）的影片嗎🤔🤔🤔🤔🤔,569,554,9,5,1,,,27,/story.php?story_fbid=823990737809080&id=381591828715642&refid=17&_ft_=mf_story_key.823990737809080%3Atop_level_post_id.823990737809080%3Atl_objid.823990737809080%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.823990737809080%3Apage_id.381591828715642%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A823990737809080%2C%22publish_time%22%3A1519109654%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A823990737809080%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-625713781064160633&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-22,膨脹的孩子 #mana小憨包,553,516,17,19,1,,,3,/story.php?story_fbid=825005734374247&id=381591828715642&refid=17&_ft_=mf_story_key.825005734374247%3Atop_level_post_id.825005734374247%3Atl_objid.825005734374247%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.825005734374247%3Apage_id.381591828715642%3Aphoto_id.825005624374258%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A825005734374247%2C%22publish_time%22%3A1519289542%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A825005734374247%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A4107383062771971609&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-19,好想吃鹹酥雞喔。 （教練很火他站在後面）,1005,925,73,6,1,,,11,/story.php?story_fbid=823523671189120&id=381591828715642&refid=17&_ft_=mf_story_key.823523671189120%3Atop_level_post_id.823523671189120%3Atl_objid.823523671189120%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.823523671189120%3Apage_id.381591828715642%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A823523671189120%2C%22publish_time%22%3A1519028002%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A823523671189120%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-6876501216132475494&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-17,沒錯拉 是跟JoeMan來一場快樂的巨大化雙發 影片 https://youtu.be/Z8cGM6Wo420 哼哼哈哈 我們在影分身 看不出來了吧(?????,635,610,20,4,1,,,3,/story.php?story_fbid=822483514626469&id=381591828715642&refid=17&_ft_=mf_story_key.822483514626469%3Atop_level_post_id.822483514626469%3Atl_objid.822483514626469%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.822483514626469%3Apage_id.381591828715642%3Aphoto_id.822483351293152%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A822483514626469%2C%22publish_time%22%3A1518861808%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A822483514626469%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-4510273315996468457&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-16,大年初一是拜拜的日子 我要告訴你們一件事情 就是 今天的影片移動到明天晚上六點 是跟某個可能看起來很像我哥的YT合作 期待一下ㄅ 那 新年快樂之 我好想看黑豹 打魔物 玩吃雞 好想要會影分身ㄛ,871,844,21,5,1,,,15,/story.php?story_fbid=821874591354028&id=381591828715642&refid=17&_ft_=mf_story_key.821874591354028%3Atop_level_post_id.821874591354028%3Atl_objid.821874591354028%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.821874591354028%3Apage_id.381591828715642%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A821874591354028%2C%22publish_time%22%3A1518759566%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A821874591354028%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A6474865580660075834&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-18,為什麼有人吃早餐配鬆餅糖漿？！,2840,2565,247,21,7,,,50,/story.php?story_fbid=822864251255062&id=381591828715642&refid=17&_ft_=mf_story_key.822864251255062%3Atop_level_post_id.822864251255062%3Atl_objid.822864251255062%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.822864251255062%3Apage_id.381591828715642%3Aphoto_id.822864231255064%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A822864251255062%2C%22publish_time%22%3A1518918321%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A822864251255062%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-1388042525601476810&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-13,九點在YT玩一下PS4的遊戲 麥提九號 可以來聊聊天看我玩遊戲喔喔喔喔喔喔,429,417,7,2,3,,,5,/story.php?story_fbid=820551211486366&id=381591828715642&refid=17&_ft_=mf_story_key.820551211486366%3Atop_level_post_id.820551211486366%3Atl_objid.820551211486366%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.820551211486366%3Apage_id.381591828715642%3Astory_location.4%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A820551211486366%2C%22publish_time%22%3A1518523200%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A820551211486366%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-2639787282716214773&__tn__=%2AW-R#footer_action_list
我是阿晋不是阿晉,2018-02-15,哈囉 大家下午好 今天是除夕 所以影片早一點發是不是很棒啊！ 不過跟大家說一下 週五的影片移動到週六 也就是隔一天才有新影片拉 先預祝大家新年快樂 紅包就 快藏好阿阿阿！！！！！ 新影片連結： https://youtu.be/MMJNN5delNU,546,524,16,6,,,,6,/story.php?story_fbid=821418211399666&id=381591828715642&refid=17&_ft_=mf_story_key.821418211399666%3Atop_level_post_id.821418211399666%3Atl_objid.821418211399666%3Acontent_owner_id_new.381591828715642%3Athrowback_story_fbid.821418211399666%3Apage_id.381591828715642%3Aphoto_id.821418178066336%3Astory_location.4%3Astory_attachment_style.photo%3Apage_insights.%7B%22381591828715642%22%3A%7B%22role%22%3A1%2C%22page_id%22%3A381591828715642%2C%22post_context%22%3A%7B%22story_fbid%22%3A821418211399666%2C%22publish_time%22%3A1518677828%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22object_fbtype%22%3A266%7D%2C%22actor_id%22%3A381591828715642%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22sl%22%3A4%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22targets%22%3A%5B%7B%22page_id%22%3A381591828715642%2C%22actor_id%22%3A381591828715642%2C%22role%22%3A1%2C%22post_id%22%3A821418211399666%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.381591828715642%3A306061129499414%3A2%3A0%3A1543651199%3A-4262218188910977276&__tn__=%2AW-R#footer_action_list
